nim,nama_mhs,kode_mk,nama_mk,sks,nidn_dosen,nama_dosen,nohp_mhs
202000992,Irma Damanik,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0858-3770-2851
202000823,Cakrabirawa Widodo,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0852-5670-4310
202000763,Uchita Anggraini,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0813-8604-7658
202000745,Irfan Astuti,SI010,Pemrograman Lintas Platform,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0813-3865-6242
202000335,Purwadi Andriani,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0853-6736-2266
202000520,Koko Wijayanti,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0853-0157-3993
202000283,Kasim Mulyani,SI059,Sistem Operasi,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0822-4089-2687
202000646,Gara Pangestu,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0852-5585-5665
202000526,Dian Adriansyah,SI087,Virtual Reality,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0853-1934-6676
202000796,Galih Safitri,SI010,Pemrograman Lintas Platform,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-3734-0312
202000724,Ilyas Susanti,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0811-9881-3858
202000323,Jail Winarno,SI005,Komputasi Serverless,4,0100000019,"Talia Sitompul, S.Kom., M.T.",0851-4651-9398
202000444,Kuncara Gunawan,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0813-4754-6913
202000955,Balamantri Widodo,SI091,Rekayasa Perangkat Lunak,2,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0821-7236-8314
202000814,Indra Mandala,SI067,Rekayasa Perangkat Lunak,2,0100000016,"Bagya Yuliarti, S.T., M.T.",0822-6498-9319
202000326,Radit Wasita,SI025,Virtual Reality,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0812-7979-6886
202000862,Wakiman Handayani,SI072,Big Data Analytics,2,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0812-1908-3342
202000677,Dagel Prakasa,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0858-8262-9251
202000037,Omar Marpaung,SI082,Pengolahan Citra Digital,3,0100000017,"Harjaya Suwarno, S.Si., M.Cs.",0852-5107-9911
202000643,Omar Mustofa,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0853-6338-3928
202000252,Daru Winarno,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0858-4419-8665
202000601,Erik Prasasta,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0823-8771-6947
202000894,Mulyono Haryanto,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0813-9737-4896
202000690,Olga Januar,SI026,Sinyal Digital,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0813-9826-6570
202000272,Luhung Waskita,SI061,Sistem Pakar,3,0100000023,"Prof. Dr. Prasetyo Sirait, S.Kom., M.MSI",0813-8679-0874
202000156,Bambang Prastuti,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0823-1983-2731
202000834,Yance Tarihoran,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0851-9375-1509
202000752,Kajen Wahyudin,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0856-1371-8949
202000290,Bakiman Prasasta,SI017,Struktur Data,4,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0821-1739-3638
202000204,Baktiono Iswahyudi,SI082,Pengolahan Citra Digital,3,0100000017,"Harjaya Suwarno, S.Si., M.Cs.",0857-2772-2170
202000897,Prasetyo Suryono,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0822-2493-6312
202000974,Bakiono Permadi,SI067,Rekayasa Perangkat Lunak,2,0100000016,"Bagya Yuliarti, S.T., M.T.",0822-8214-5653
202000878,Margana Suartini,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0852-7002-8427
202000768,Irwan Mangunsong,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0822-3009-1093
202000004,Estiawan Jailani,SI056,Machine Learning,2,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0822-0265-4235
202000069,Mutia Haryanto,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0852-3467-0656
202000572,Shania Maryadi,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0851-1143-5190
202000214,Hafshah Firgantoro,SI091,Rekayasa Perangkat Lunak,2,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0823-5719-2856
202000183,Daliono Hidayanto,SI005,Komputasi Serverless,4,0100000019,"Talia Sitompul, S.Kom., M.T.",0856-2546-2914
202000429,Umaya Saputra,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0811-3241-7146
202000270,Victoria Natsir,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0821-9822-5871
202000390,Ajiono Andriani,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0812-0386-5719
202000598,Martaka Hakim,SI031,Metodologi Agile,3,0100000024,"Hardi Mandasari, S.Kom., M.Kom.",0811-3471-7545
202000654,Eko Prasetyo,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0812-0556-6139
202000496,Reksa Saputra,SI068,Grafika Komputer,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0823-8997-5711
202000673,Rendy Latupono,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0853-4046-0843
202000899,Novi Maryadi,SI039,Kalkulus I,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0857-0324-2044
202000861,Tasnim Hidayat,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0856-5528-9389
202000897,Prasetyo Suryono,SI038,Sistem Informasi Manajemen,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0822-2493-6312
202000685,Ana Susanti,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0851-0965-6999
202000502,Jais Dongoran,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0853-2922-1699
202000402,Kalim Hartati,SI077,E-Commerce Strategy,3,0100000036,"Dr. Simon Marbun, S.T., M.Eng.",0811-6625-3244
202000366,Gaduh Permadi,SI070,Pemrograman Mikrokontroler,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0851-9731-1219
202000493,Jelita Suwarno,SI038,Sistem Informasi Manajemen,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0812-7751-7016
202000099,Hasna Marbun,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0858-7134-9361
202000116,Cahya Firmansyah,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0823-3396-3605
202000783,Adinata Najmudin,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0823-0506-1387
202000430,Luwar Ramadan,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0852-7418-6256
202000334,Niyaga Salahudin,SI032,Jaringan Komputer,3,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0857-1238-2825
202000679,Prayoga Hasanah,SI055,Digital Marketing,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0851-4742-3122
202000119,Kalim Winarsih,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0851-2174-5961
202000476,Cakrawala Manullang,SI041,Quantum Computing Intro,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0851-1849-9261
202000677,Dagel Prakasa,SI015,Reinforcement Learning,3,0100000014,"Raden Palastri, S.Kom., M.MSI",0858-8262-9251
202000356,Prabu Setiawan,SI090,Sistem Pakar,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0858-1751-8636
202000408,Galih Laksita,SI091,Rekayasa Perangkat Lunak,2,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0856-3213-3480
202000132,Banawi Waskita,SI100,DevOps Engineering,3,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0853-5884-2474
202000904,Zelaya Wijayanti,SI062,ERP Systems,2,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0851-3212-3476
202000861,Tasnim Hidayat,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0856-5528-9389
202000616,Galih Hidayanto,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0822-1638-9448
202000704,Heryanto Rahmawati,SI031,Metodologi Agile,3,0100000024,"Hardi Mandasari, S.Kom., M.Kom.",0821-3901-9817
202000030,Kezia Nababan,SI038,Sistem Informasi Manajemen,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0813-6773-6026
202000275,Imam Astuti,SI065,User Experience (UX) Design,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0851-2265-6766
202000221,Wirda Prayoga,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0812-4678-6691
202000063,Ismail Mandala,SI072,Big Data Analytics,2,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0851-8727-7434
202000791,Mahmud Manullang,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0812-9620-7100
202000268,Harjo Andriani,SI087,Virtual Reality,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0858-8783-3918
202000326,Radit Wasita,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0812-7979-6886
202000401,Joko Irawan,SI057,Data Mining,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0812-0702-9667
202000436,Agnes Saefullah,SI052,Game Development,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0821-2061-6329
202000267,Irma Mahendra,SI007,Algoritma Genetika,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0821-3272-7956
202000275,Imam Astuti,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0851-2265-6766
202000746,Unggul Pradana,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0813-0102-7621
202000348,Tantri Dongoran,SI082,Pengolahan Citra Digital,3,0100000017,"Harjaya Suwarno, S.Si., M.Cs.",0823-8078-3613
202000839,Candrakanta Widodo,SI006,Pemrograman Web,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0821-7674-2662
202000316,Ratih Permadi,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0851-0466-1839
202000420,Cengkir Sihombing,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0811-4331-5410
202000587,Mahesa Utami,SI022,Mobile Programming,4,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0812-1790-8075
202000549,Warsa Prasasta,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0813-6659-1846
202000799,Timbul Wijayanti,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0853-2207-8113
202000113,Irnanto Ardianto,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0851-3982-1465
202000626,Kartika Sihombing,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0823-0313-6502
202000133,Mustika Kurniawan,SI078,Cloud Computing,2,0100000007,"Rina Najmudin, M.Kom., Ph.D.",0858-5171-2368
202000553,Ciaobella Mansur,SI003,Network Security,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0858-1777-3926
202000974,Bakiono Permadi,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0822-8214-5653
202000022,Dagel Tamba,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0851-5787-1331
202000093,Bambang Permadi,SI100,DevOps Engineering,3,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0812-1671-9022
202000722,Maimunah Kurniawan,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0811-9435-3344
202000935,Lasmanto Halimah,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0856-2613-7150
202000786,Cahyono Megantara,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0857-0417-9291
202000567,Kani Winarno,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0822-8695-9463
202000671,Rahmi Hariyah,SI007,Algoritma Genetika,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0853-7800-3845
202000532,Queen Handayani,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0851-8814-3536
202000371,Okto Marbun,SI069,DevOps Engineering,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0823-2696-5827
202000204,Baktiono Iswahyudi,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0857-2772-2170
202000859,Mariadi Utami,SI069,DevOps Engineering,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0812-4014-0119
202000406,Muni Dabukke,SI092,Digital Marketing,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0852-5985-6420
202000235,Naradi Samosir,SI038,Sistem Informasi Manajemen,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0853-7339-5004
202000821,Belinda Purwanti,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0851-2411-2412
202000933,Usman Pradipta,SI048,Web Development Lanjut,3,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0852-1215-1342
202000340,Amalia Dabukke,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0857-4991-2513
202000221,Wirda Prayoga,SI071,Robotika Dasar,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0812-4678-6691
202000751,Luis Widiastuti,SI032,Jaringan Komputer,3,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0858-1284-7818
202000963,Bahuwarna Suwarno,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0823-7383-9597
202000037,Omar Marpaung,SI003,Network Security,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0852-5107-9911
202000774,Jabal Aryani,SI068,Grafika Komputer,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0856-1741-0119
202000105,Usyi Yulianti,SI065,User Experience (UX) Design,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0851-7175-6551
202000408,Galih Laksita,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0856-3213-3480
202000044,Jindra Marpaung,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0853-0598-2620
202000290,Bakiman Prasasta,SI039,Kalkulus I,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0821-1739-3638
202000025,Vega Nasyiah,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0822-7382-9973
202000647,Eman Namaga,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0856-3983-6845
202000705,Ian Pradipta,SI032,Jaringan Komputer,3,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0858-9469-5489
202000035,Prabawa Setiawan,SI035,Sistem Pendukung Keputusan,3,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0856-9091-6998
202000768,Irwan Mangunsong,SI016,Manajemen Proyek TI,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0822-3009-1093
202000833,Puput Haryanti,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0858-1702-8140
202000672,Lukita Yulianti,SI052,Game Development,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0852-6205-5543
202000135,Harjasa Nasyiah,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0857-4965-1370
202000898,Johan Wahyuni,SI035,Sistem Pendukung Keputusan,3,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0821-0347-7866
202000883,Clara Yuliarti,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0857-5616-5565
202000517,Danu Marpaung,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0823-1583-2818
202000721,Nyoman Mulyani,SI098,Audit Sistem Informasi,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0857-9157-0184
202000751,Luis Widiastuti,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0858-1284-7818
202000021,Cengkal Wibowo,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0813-4896-3834
202000761,Umi Maheswara,SI070,Pemrograman Mikrokontroler,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0856-5041-0276
202000620,Yance Ramadan,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0858-0312-0735
202000098,Titin Kusmawati,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0851-7974-0344
202000603,Juli Zulaika,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0812-2535-5449
202000199,Kardi Suartini,SI078,Cloud Computing,2,0100000007,"Rina Najmudin, M.Kom., Ph.D.",0856-8089-3246
202000880,Gada Halim,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0857-8977-8280
202000804,Darsirah Situmorang,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0821-5209-0421
202000436,Agnes Saefullah,SI066,Sistem Tertanam,2,0100000034,"Lantar Samosir, S.Kom., M.T.",0821-2061-6329
202000762,Rizki Thamrin,SI003,Network Security,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0852-4783-6674
202000310,Simon Pudjiastuti,SI036,Pengembangan Aplikasi Mobile,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0851-5047-7358
202000470,Oni Januar,SI026,Sinyal Digital,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0856-4210-4478
202000103,Yance Pangestu,SI034,Statistika Probabilitas,3,0100000037,"Yance Handayani, Ph.D.",0856-4013-9904
202000993,Purwadi Halimah,SI084,Logika Fuzzy,4,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0856-6115-9408
202000591,Rina Suwarno,SI061,Sistem Pakar,3,0100000023,"Prof. Dr. Prasetyo Sirait, S.Kom., M.MSI",0823-0036-9155
202000386,Farah Aryani,SI038,Sistem Informasi Manajemen,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0811-5349-4937
202000440,Lega Pradana,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0812-4856-4679
202000228,Gatot Sitorus,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0856-6907-8447
202000575,Mala Sitompul,SI036,Pengembangan Aplikasi Mobile,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0856-8839-2053
202000495,Waluyo Sihombing,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0853-8375-5037
202000930,Omar Wastuti,SI090,Sistem Pakar,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0851-2572-8703
202000547,Cici Saputra,SI065,User Experience (UX) Design,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0857-3856-7700
202000251,Nilam Melani,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0821-4437-5758
202000018,Maman Setiawan,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0821-2528-8095
202000746,Unggul Pradana,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0813-0102-7621
202000975,Salman Uyainah,SI048,Web Development Lanjut,3,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0813-8632-6667
202000782,Mustika Tampubolon,SI070,Pemrograman Mikrokontroler,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0851-1847-8700
202000732,Cakrajiya Hutapea,SI014,Digital Forensics,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0823-7724-5992
202000464,Jabal Nurdiyanti,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0813-2356-9725
202000592,Jaeman Iswahyudi,SI004,Augmented Reality,4,0100000014,"Raden Palastri, S.Kom., M.MSI",0856-4284-3479
202000407,Alika Simbolon,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0823-9304-0785
202000238,Harsana Wacana,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0821-5841-6878
202000379,Cakrawangsa Rahayu,SI062,ERP Systems,2,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0823-6481-4917
202000577,Daliono Novitasari,SI014,Digital Forensics,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0856-3801-1848
202000659,Karsana Nasyiah,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0851-8622-7837
202000341,Prayogo Sirait,SI019,Basis Data,4,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0822-1252-8669
202000830,Labuh Latupono,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0813-5782-8410
202001000,Daniswara Prastuti,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0857-7412-0948
202000098,Titin Kusmawati,SI072,Big Data Analytics,2,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0851-7974-0344
202000174,Karman Putra,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0856-9799-5527
202000886,Tomi Novitasari,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0856-8640-7905
202000608,Jaya Mandasari,SI032,Jaringan Komputer,3,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0821-3472-2820
202000086,Gaduh Wahyudin,SI019,Basis Data,4,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0821-6349-5788
202000413,Ajimat Maryati,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0821-2525-0029
202000859,Mariadi Utami,SI061,Sistem Pakar,3,0100000023,"Prof. Dr. Prasetyo Sirait, S.Kom., M.MSI",0812-4014-0119
202000536,Taufik Laksita,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0813-3149-1357
202000860,Laswi Maryadi,SI073,Kalkulus II,3,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0821-9325-0124
202000061,Sabri Padmasari,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0821-2870-8317
202000506,Vanya Santoso,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0858-2885-1587
202000422,Zalindra Prasasta,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0853-6179-3271
202000759,Lidya Purwanti,SI044,Komputasi Paralel,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0822-3728-0512
202000855,Jane Prastuti,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0823-4527-9852
202000038,Opung Thamrin,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-3842-5135
202000706,Maryadi Maulana,SI073,Kalkulus II,3,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0856-5299-7877
202000614,Wadi Suwarno,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0811-6493-0853
202000893,Rina Yuliarti,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0851-4987-8208
202000275,Imam Astuti,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0851-2265-6766
202000215,Okta Padmasari,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0823-4310-2786
202000576,Daliono Farida,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0857-0214-6566
202000559,Kayla Wahyuni,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0821-6621-0388
202000321,Gina Hutapea,SI084,Logika Fuzzy,4,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0823-6924-5937
202000242,Cici Wacana,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-2595-2694
202000473,Tania Hutapea,SI091,Rekayasa Perangkat Lunak,2,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-2150-6489
202000495,Waluyo Sihombing,SI066,Sistem Tertanam,2,0100000034,"Lantar Samosir, S.Kom., M.T.",0853-8375-5037
